partition,group,resource_type,resource_id,task,start,release,next_task,handoff_slack_seconds,physical_id,inventory_status
P1235_46,G1,A_aircraft,G1-A_aircraft-03,T016,4290.571699071648,5986.329803740113,,,U03,existing
P1235_46,G1,A_aircraft,G1-A_aircraft-04,T014_1,4004.1292515473606,5699.887356215825,,,U04,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-01,T002_2,0.0,1500.9693925601796,T015,5.0000999999997475,U05,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-01,T015,1505.9694925601793,3060.540851687861,T013,5.0000999999997475,U05,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-01,T013,3065.540951687861,5023.582223174855,T021,5.000100000000202,U05,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-01,T021,5028.582323174855,6926.62359466185,,,U05,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-02,T011,0.0,1944.0244440219892,T008,5.000099999999975,U06,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-02,T008,1949.0245440219892,3793.5634341775567,T019_1,1593.6620630793823,U06,existing
P1235_46,G1,B_aircraft,G1-B_aircraft-02,T019_1,5387.225497256939,6906.249841668794,,,U06,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T012,392.6854627177904,U07,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-01,T012,1954.111640235256,4069.193281513709,T018,251.0413720802071,U07,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-01,T018,4320.234653593916,7007.865530964533,,,U07,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,T014_2,1523.1805531482187,U08,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-02,T014_2,2952.606730665684,5257.790795633526,T022,5.000099999999293,U08,existing
P1235_46,G1,C_aircraft,G1-C_aircraft-02,T022,5262.790895633525,6843.695936366221,,,U08,existing
P1235_46,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,T007,1723.3405392598893,A01,existing
P1235_46,G1,A_batteries,G1-A_batteries-01,T007,3902.1292515473606,7963.433611739873,,,A01,existing
P1235_46,G1,A_batteries,G1-A_batteries-02,T007_HARD,0.0,2761.062337358848,T014_1,1243.0669141885128,A02,existing
P1235_46,G1,A_batteries,G1-A_batteries-02,T014_1,4004.1292515473606,6815.081680695524,,,A02,existing
P1235_46,G1,A_batteries,G1-A_batteries-03,T007_SOFT,0.0,2779.9496716386757,T016,1510.6220274329726,A03,existing
P1235_46,G1,A_batteries,G1-A_batteries-03,T016,4290.571699071648,7122.306115896315,,,A03,existing
P1235_46,G1,A_batteries,G1-A_batteries-04,T004,2004.1116402352563,5653.51522085003,,,A04,existing
P1235_46,G1,A_batteries,G1-A_batteries-05,T020,3922.1292515473606,7132.339749211255,,,A05,existing
P1235_46,G1,B_batteries,G1-B_batteries-01,T002_2,0.0,2956.647180248775,T013,108.89377143908587,B01,existing
P1235_46,G1,B_batteries,G1-B_batteries-01,T013,3065.540951687861,6982.827850660446,,,B01,existing
P1235_46,G1,B_batteries,G1-B_batteries-02,T011,0.0,3808.1313217671122,T019_1,1579.0941754898267,B02,existing
P1235_46,G1,B_batteries,G1-B_batteries-02,T019_1,5387.225497256939,8370.931925607285,,,B02,existing
P1235_46,G1,B_batteries,G1-B_batteries-03,T015,1505.9694925601793,4516.326993610754,T021,512.2553295641019,B03,existing
P1235_46,G1,B_batteries,G1-B_batteries-03,T021,5028.582323174855,8793.805746579459,,,B03,existing
P1235_46,G1,B_batteries,G1-B_batteries-04,T008,1949.0245440219892,5382.225397256938,,,B04,existing
P1235_46,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,T022,2112.6980418705734,C01,existing
P1235_46,G1,C_batteries,G1-C_batteries-01,T022,5262.790895633525,8691.0803667921,,,C01,existing
P1235_46,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,T018,1372.628022928232,C02,existing
P1235_46,G1,C_batteries,G1-C_batteries-02,T018,4320.234653593916,9571.026498035086,,,C02,existing
P1235_46,G1,C_batteries,G1-C_batteries-03,T012,1954.111640235256,6561.858998965377,,,C03,existing
P1235_46,G1,C_batteries,G1-C_batteries-04,T014_2,2952.606730665684,7764.037455028012,,,C04,existing
P1235_46,G1,relay_aircraft,G1-relay_aircraft-01,R004,96.18236555369009,4137.266470460486,R002,5.000100116283647,R01,existing
P1235_46,G1,relay_aircraft,G1-relay_aircraft-01,R002,4142.2665705767695,7315.532292450251,,,R01,existing
P1235_46,G1,relay_aircraft,G1-relay_aircraft-02,R001,190.13731902940916,1999.2976388563327,R003,5.000100000000202,R02,existing
P1235_46,G1,relay_aircraft,G1-relay_aircraft-02,R003,2004.297738856333,7451.696926783366,,,R02,existing
P1235_46,G1,relay_components,G1-relay_components-01,R004,96.18236555369009,4763.024275968738,,,RE01,existing
P1235_46,G1,relay_components,G1-relay_components-02,R001,190.13731902940916,2344.3073253046314,R002,1797.959245272138,RE02,existing
P1235_46,G1,relay_components,G1-relay_components-02,R002,4142.2665705767695,7829.8710348817585,,,RE02,existing
P1235_46,G1,relay_components,G1-relay_components-03,R003,2004.297738856333,8259.644091678625,,,RE03,existing
P1235_46,G2,A_aircraft,G2-A_aircraft-01,T009,0.0,1316.0142144169886,,,NEW-A_aircraft-01,procurement_required
P1235_46,G2,B_aircraft,G2-B_aircraft-01,T006,3813.131421767112,5002.7617075035505,,,NEW-B_aircraft-01,procurement_required
P1235_46,G2,C_aircraft,G2-C_aircraft-01,T010_2,1434.4262775174655,2867.4613603954576,,,NEW-C_aircraft-01,procurement_required
P1235_46,G2,A_batteries,G2-A_batteries-01,T009,0.0,2207.8690163260853,,,A06,existing
P1235_46,G2,B_batteries,G2-B_batteries-01,T006,3813.131421767112,6136.202584466431,,,NEW-B_batteries-01,procurement_required
P1235_46,G2,C_batteries,G2-C_batteries-01,T010_2,1434.4262775174655,4315.234553593916,,,NEW-C_batteries-01,procurement_required
P1236_45,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,T020,2609.6583742346756,U01,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-01,T020,3922.1292515473606,5892.3390985241795,,,U01,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-02,T007_HARD,0.0,1712.4416357195464,T007,2189.687615827814,U02,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-02,T007,3902.1292515473606,6510.170148656282,,,U02,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-03,T007_SOFT,0.0,1712.4416357195464,T004,291.67000451570993,U03,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-03,T004,2004.1116402352563,4285.571599071648,T016,5.000100000000202,U03,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-03,T016,4290.571699071648,5986.329803740113,,,U03,existing
P1236_45,G1,A_aircraft,G1-A_aircraft-04,T014_1,4004.1292515473606,5699.887356215825,,,U04,existing
P1236_45,G1,B_aircraft,G1-B_aircraft-01,T013,3065.540951687861,5023.582223174855,T019_1,363.64327408208374,U05,existing
P1236_45,G1,B_aircraft,G1-B_aircraft-01,T019_1,5387.225497256939,6906.249841668794,,,U05,existing
P1236_45,G1,B_aircraft,G1-B_aircraft-02,T006,3813.131421767112,5002.7617075035505,T021,25.82061567130495,U06,existing
P1236_45,G1,B_aircraft,G1-B_aircraft-02,T021,5028.582323174855,6926.62359466185,,,U06,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T012,392.6854627177904,U07,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-01,T012,1954.111640235256,4069.193281513709,T018,251.0413720802071,U07,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-01,T018,4320.234653593916,7007.865530964533,,,U07,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,T014_2,1523.1805531482187,U08,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-02,T014_2,2952.606730665684,5257.790795633526,T022,5.000099999999293,U08,existing
P1236_45,G1,C_aircraft,G1-C_aircraft-02,T022,5262.790895633525,6843.695936366221,,,U08,existing
P1236_45,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,T007,1723.3405392598893,A01,existing
P1236_45,G1,A_batteries,G1-A_batteries-01,T007,3902.1292515473606,7963.433611739873,,,A01,existing
P1236_45,G1,A_batteries,G1-A_batteries-02,T007_HARD,0.0,2761.062337358848,T014_1,1243.0669141885128,A02,existing
P1236_45,G1,A_batteries,G1-A_batteries-02,T014_1,4004.1292515473606,6815.081680695524,,,A02,existing
P1236_45,G1,A_batteries,G1-A_batteries-03,T007_SOFT,0.0,2779.9496716386757,T016,1510.6220274329726,A03,existing
P1236_45,G1,A_batteries,G1-A_batteries-03,T016,4290.571699071648,7122.306115896315,,,A03,existing
P1236_45,G1,A_batteries,G1-A_batteries-04,T004,2004.1116402352563,5653.51522085003,,,A04,existing
P1236_45,G1,A_batteries,G1-A_batteries-05,T020,3922.1292515473606,7132.339749211255,,,A05,existing
P1236_45,G1,B_batteries,G1-B_batteries-01,T013,3065.540951687861,6982.827850660446,,,B01,existing
P1236_45,G1,B_batteries,G1-B_batteries-02,T006,3813.131421767112,6136.202584466431,,,B02,existing
P1236_45,G1,B_batteries,G1-B_batteries-03,T021,5028.582323174855,8793.805746579459,,,B03,existing
P1236_45,G1,B_batteries,G1-B_batteries-04,T019_1,5387.225497256939,8370.931925607285,,,B04,existing
P1236_45,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,T022,2112.6980418705734,C01,existing
P1236_45,G1,C_batteries,G1-C_batteries-01,T022,5262.790895633525,8691.0803667921,,,C01,existing
P1236_45,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,T018,1372.628022928232,C02,existing
P1236_45,G1,C_batteries,G1-C_batteries-02,T018,4320.234653593916,9571.026498035086,,,C02,existing
P1236_45,G1,C_batteries,G1-C_batteries-03,T012,1954.111640235256,6561.858998965377,,,C03,existing
P1236_45,G1,C_batteries,G1-C_batteries-04,T014_2,2952.606730665684,7764.037455028012,,,C04,existing
P1236_45,G1,relay_aircraft,G1-relay_aircraft-01,R001,190.13731902940916,1999.2976388563327,R002,2142.9689317204366,R01,existing
P1236_45,G1,relay_aircraft,G1-relay_aircraft-01,R002,4142.2665705767695,7315.532292450251,,,R01,existing
P1236_45,G1,relay_aircraft,G1-relay_aircraft-02,R003,2004.297738856333,7451.696926783366,,,R02,existing
P1236_45,G1,relay_components,G1-relay_components-01,R001,190.13731902940916,2344.3073253046314,R002,1797.959245272138,RE01,existing
P1236_45,G1,relay_components,G1-relay_components-01,R002,4142.2665705767695,7829.8710348817585,,,RE01,existing
P1236_45,G1,relay_components,G1-relay_components-02,R003,2004.297738856333,8259.644091678625,,,RE02,existing
P1236_45,G2,A_aircraft,G2-A_aircraft-01,T009,0.0,1316.0142144169886,,,NEW-A_aircraft-01,procurement_required
P1236_45,G2,B_aircraft,G2-B_aircraft-01,T002_2,0.0,1500.9693925601796,T015,5.0000999999997475,NEW-B_aircraft-01,procurement_required
P1236_45,G2,B_aircraft,G2-B_aircraft-01,T015,1505.9694925601793,3060.540851687861,,,NEW-B_aircraft-01,procurement_required
P1236_45,G2,B_aircraft,G2-B_aircraft-02,T011,0.0,1944.0244440219892,T008,5.000099999999975,NEW-B_aircraft-02,procurement_required
P1236_45,G2,B_aircraft,G2-B_aircraft-02,T008,1949.0245440219892,3793.5634341775567,,,NEW-B_aircraft-02,procurement_required
P1236_45,G2,C_aircraft,G2-C_aircraft-01,T010_2,1434.4262775174655,2867.4613603954576,,,NEW-C_aircraft-01,procurement_required
P1236_45,G2,A_batteries,G2-A_batteries-01,T009,0.0,2207.8690163260853,,,A06,existing
P1236_45,G2,B_batteries,G2-B_batteries-01,T002_2,0.0,2956.647180248775,,,NEW-B_batteries-01,procurement_required
P1236_45,G2,B_batteries,G2-B_batteries-02,T011,0.0,3808.1313217671122,,,NEW-B_batteries-02,procurement_required
P1236_45,G2,B_batteries,G2-B_batteries-03,T015,1505.9694925601793,4516.326993610754,,,NEW-B_batteries-03,procurement_required
P1236_45,G2,B_batteries,G2-B_batteries-04,T008,1949.0245440219892,5382.225397256938,,,NEW-B_batteries-04,procurement_required
P1236_45,G2,C_batteries,G2-C_batteries-01,T010_2,1434.4262775174655,4315.234553593916,,,NEW-C_batteries-01,procurement_required
P1236_45,G2,relay_aircraft,G2-relay_aircraft-01,R004,96.18236555369009,4137.266470460486,,,NEW-relay_aircraft-01,procurement_required
P1236_45,G2,relay_components,G2-relay_components-01,R004,96.18236555369009,4763.024275968738,,,RE03,existing
P123_456,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,T020,2609.6583742346756,U01,existing
P123_456,G1,A_aircraft,G1-A_aircraft-01,T020,3922.1292515473606,5892.3390985241795,,,U01,existing
P123_456,G1,A_aircraft,G1-A_aircraft-02,T007_HARD,0.0,1712.4416357195464,T007,2189.687615827814,U02,existing
P123_456,G1,A_aircraft,G1-A_aircraft-02,T007,3902.1292515473606,6510.170148656282,,,U02,existing
P123_456,G1,A_aircraft,G1-A_aircraft-03,T007_SOFT,0.0,1712.4416357195464,T004,291.67000451570993,U03,existing
P123_456,G1,A_aircraft,G1-A_aircraft-03,T004,2004.1116402352563,4285.571599071648,T016,5.000100000000202,U03,existing
P123_456,G1,A_aircraft,G1-A_aircraft-03,T016,4290.571699071648,5986.329803740113,,,U03,existing
P123_456,G1,A_aircraft,G1-A_aircraft-04,T014_1,4004.1292515473606,5699.887356215825,,,U04,existing
P123_456,G1,B_aircraft,G1-B_aircraft-01,T013,3065.540951687861,5023.582223174855,T019_1,363.64327408208374,U05,existing
P123_456,G1,B_aircraft,G1-B_aircraft-01,T019_1,5387.225497256939,6906.249841668794,,,U05,existing
P123_456,G1,B_aircraft,G1-B_aircraft-02,T021,5028.582323174855,6926.62359466185,,,U06,existing
P123_456,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T012,392.6854627177904,U07,existing
P123_456,G1,C_aircraft,G1-C_aircraft-01,T012,1954.111640235256,4069.193281513709,T018,251.0413720802071,U07,existing
P123_456,G1,C_aircraft,G1-C_aircraft-01,T018,4320.234653593916,7007.865530964533,,,U07,existing
P123_456,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,T014_2,1523.1805531482187,U08,existing
P123_456,G1,C_aircraft,G1-C_aircraft-02,T014_2,2952.606730665684,5257.790795633526,T022,5.000099999999293,U08,existing
P123_456,G1,C_aircraft,G1-C_aircraft-02,T022,5262.790895633525,6843.695936366221,,,U08,existing
P123_456,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,T007,1723.3405392598893,A01,existing
P123_456,G1,A_batteries,G1-A_batteries-01,T007,3902.1292515473606,7963.433611739873,,,A01,existing
P123_456,G1,A_batteries,G1-A_batteries-02,T007_HARD,0.0,2761.062337358848,T014_1,1243.0669141885128,A02,existing
P123_456,G1,A_batteries,G1-A_batteries-02,T014_1,4004.1292515473606,6815.081680695524,,,A02,existing
P123_456,G1,A_batteries,G1-A_batteries-03,T007_SOFT,0.0,2779.9496716386757,T016,1510.6220274329726,A03,existing
P123_456,G1,A_batteries,G1-A_batteries-03,T016,4290.571699071648,7122.306115896315,,,A03,existing
P123_456,G1,A_batteries,G1-A_batteries-04,T004,2004.1116402352563,5653.51522085003,,,A04,existing
P123_456,G1,A_batteries,G1-A_batteries-05,T020,3922.1292515473606,7132.339749211255,,,A05,existing
P123_456,G1,B_batteries,G1-B_batteries-01,T013,3065.540951687861,6982.827850660446,,,B01,existing
P123_456,G1,B_batteries,G1-B_batteries-02,T021,5028.582323174855,8793.805746579459,,,B02,existing
P123_456,G1,B_batteries,G1-B_batteries-03,T019_1,5387.225497256939,8370.931925607285,,,B03,existing
P123_456,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,T022,2112.6980418705734,C01,existing
P123_456,G1,C_batteries,G1-C_batteries-01,T022,5262.790895633525,8691.0803667921,,,C01,existing
P123_456,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,T018,1372.628022928232,C02,existing
P123_456,G1,C_batteries,G1-C_batteries-02,T018,4320.234653593916,9571.026498035086,,,C02,existing
P123_456,G1,C_batteries,G1-C_batteries-03,T012,1954.111640235256,6561.858998965377,,,C03,existing
P123_456,G1,C_batteries,G1-C_batteries-04,T014_2,2952.606730665684,7764.037455028012,,,C04,existing
P123_456,G1,relay_aircraft,G1-relay_aircraft-01,R001,190.13731902940916,1999.2976388563327,R002,2142.9689317204366,R01,existing
P123_456,G1,relay_aircraft,G1-relay_aircraft-01,R002,4142.2665705767695,7315.532292450251,,,R01,existing
P123_456,G1,relay_aircraft,G1-relay_aircraft-02,R003,2004.297738856333,7451.696926783366,,,R02,existing
P123_456,G1,relay_components,G1-relay_components-01,R001,190.13731902940916,2344.3073253046314,R002,1797.959245272138,RE01,existing
P123_456,G1,relay_components,G1-relay_components-01,R002,4142.2665705767695,7829.8710348817585,,,RE01,existing
P123_456,G1,relay_components,G1-relay_components-02,R003,2004.297738856333,8259.644091678625,,,RE02,existing
P123_456,G2,A_aircraft,G2-A_aircraft-01,T009,0.0,1316.0142144169886,,,NEW-A_aircraft-01,procurement_required
P123_456,G2,B_aircraft,G2-B_aircraft-01,T002_2,0.0,1500.9693925601796,T015,5.0000999999997475,NEW-B_aircraft-01,procurement_required
P123_456,G2,B_aircraft,G2-B_aircraft-01,T015,1505.9694925601793,3060.540851687861,T006,752.5905700792509,NEW-B_aircraft-01,procurement_required
P123_456,G2,B_aircraft,G2-B_aircraft-01,T006,3813.131421767112,5002.7617075035505,,,NEW-B_aircraft-01,procurement_required
P123_456,G2,B_aircraft,G2-B_aircraft-02,T011,0.0,1944.0244440219892,T008,5.000099999999975,NEW-B_aircraft-02,procurement_required
P123_456,G2,B_aircraft,G2-B_aircraft-02,T008,1949.0245440219892,3793.5634341775567,,,NEW-B_aircraft-02,procurement_required
P123_456,G2,C_aircraft,G2-C_aircraft-01,T010_2,1434.4262775174655,2867.4613603954576,,,NEW-C_aircraft-01,procurement_required
P123_456,G2,A_batteries,G2-A_batteries-01,T009,0.0,2207.8690163260853,,,A06,existing
P123_456,G2,B_batteries,G2-B_batteries-01,T002_2,0.0,2956.647180248775,T006,856.4842415183371,B04,existing
P123_456,G2,B_batteries,G2-B_batteries-01,T006,3813.131421767112,6136.202584466431,,,B04,existing
P123_456,G2,B_batteries,G2-B_batteries-02,T011,0.0,3808.1313217671122,,,NEW-B_batteries-01,procurement_required
P123_456,G2,B_batteries,G2-B_batteries-03,T015,1505.9694925601793,4516.326993610754,,,NEW-B_batteries-02,procurement_required
P123_456,G2,B_batteries,G2-B_batteries-04,T008,1949.0245440219892,5382.225397256938,,,NEW-B_batteries-03,procurement_required
P123_456,G2,C_batteries,G2-C_batteries-01,T010_2,1434.4262775174655,4315.234553593916,,,NEW-C_batteries-01,procurement_required
P123_456,G2,relay_aircraft,G2-relay_aircraft-01,R004,96.18236555369009,4137.266470460486,,,NEW-relay_aircraft-01,procurement_required
P123_456,G2,relay_components,G2-relay_components-01,R004,96.18236555369009,4763.024275968738,,,RE03,existing
P12456_3,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,T004,691.6407629225714,U01,existing
P12456_3,G1,A_aircraft,G1-A_aircraft-01,T004,2004.1116402352563,4285.571599071648,,,U01,existing
P12456_3,G1,A_aircraft,G1-A_aircraft-02,T009,0.0,1316.0142144169886,,,U02,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-01,T002_2,0.0,1500.9693925601796,T015,5.0000999999997475,U05,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-01,T015,1505.9694925601793,3060.540851687861,T013,5.0000999999997475,U05,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-01,T013,3065.540951687861,5023.582223174855,,,U05,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-02,T011,0.0,1944.0244440219892,T008,5.000099999999975,U06,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-02,T008,1949.0245440219892,3793.5634341775567,T006,19.567987589555287,U06,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-02,T006,3813.131421767112,5002.7617075035505,T021,25.82061567130495,U06,existing
P12456_3,G1,B_aircraft,G1-B_aircraft-02,T021,5028.582323174855,6926.62359466185,,,U06,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T012,392.6854627177904,U07,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-01,T012,1954.111640235256,4069.193281513709,T022,1193.5976141198162,U07,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-01,T022,5262.790895633525,6843.695936366221,,,U07,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,T010_2,5.000099999999975,U08,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-02,T010_2,1434.4262775174655,2867.4613603954576,T014_2,85.14537027022652,U08,existing
P12456_3,G1,C_aircraft,G1-C_aircraft-02,T014_2,2952.606730665684,5257.790795633526,,,U08,existing
P12456_3,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P12456_3,G1,A_batteries,G1-A_batteries-02,T009,0.0,2207.8690163260853,,,A02,existing
P12456_3,G1,A_batteries,G1-A_batteries-03,T004,2004.1116402352563,5653.51522085003,,,A03,existing
P12456_3,G1,B_batteries,G1-B_batteries-01,T002_2,0.0,2956.647180248775,T013,108.89377143908587,B01,existing
P12456_3,G1,B_batteries,G1-B_batteries-01,T013,3065.540951687861,6982.827850660446,,,B01,existing
P12456_3,G1,B_batteries,G1-B_batteries-02,T011,0.0,3808.1313217671122,T006,5.0000999999997475,B02,existing
P12456_3,G1,B_batteries,G1-B_batteries-02,T006,3813.131421767112,6136.202584466431,,,B02,existing
P12456_3,G1,B_batteries,G1-B_batteries-03,T015,1505.9694925601793,4516.326993610754,T021,512.2553295641019,B03,existing
